"","country","year","repression","indoctrination","electdem","legacy","startyear","endyear"
"1535","Georgia",1978,0.156,-2.06173333333333,0.111,"Left-Wing",1921,1990
"1536","Georgia",2003,0.632,-0.143866666666667,0.401,"Left-Wing",1921,1990
"1537","Georgia",2004,0.775,-0.137188888888889,0.526,"Left-Wing",1921,1990
"1538","Georgia",1964,0.156,-1.99708888888889,0.094,"Left-Wing",1921,1990
"1539","Georgia",1982,0.168,-2.06195555555556,0.108,"Left-Wing",1921,1990
"1540","Georgia",1983,0.145,-2.06177777777778,0.106,"Left-Wing",1921,1990
"1541","Georgia",1971,0.149,-2.05851111111111,0.115,"Left-Wing",1921,1990
"1542","Georgia",1981,0.156,-2.06171111111111,0.108,"Left-Wing",1921,1990
"1543","Georgia",1960,0.152,-2.00331111111111,0.108,"Left-Wing",1921,1990
"1544","Georgia",1974,0.162,-2.06197777777778,0.112,"Left-Wing",1921,1990
"1545","Georgia",1929,0.027,-1.54971111111111,0.11,"Left-Wing",1921,1990
"1546","Georgia",1917,0.305,-0.277466666666667,0.112,"Left-Wing",1921,1990
"1547","Georgia",1977,0.156,-2.06197777777778,0.109,"Left-Wing",1921,1990
"1548","Georgia",1919,0.07,-0.979555555555556,0.118,"Left-Wing",1921,1990
"1549","Georgia",1920,0.064,-1.03506666666667,0.116,"Left-Wing",1921,1990
"1550","Georgia",1921,0.06,-1.13731111111111,0.112,"Left-Wing",1921,1990
"1551","Georgia",1922,0.067,-1.15242222222222,0.115,"Left-Wing",1921,1990
"1552","Georgia",1923,0.052,-1.47242222222222,0.116,"Left-Wing",1921,1990
"1553","Georgia",1924,0.042,-1.52115555555556,0.115,"Left-Wing",1921,1990
"1554","Georgia",1925,0.032,-1.56653333333333,0.116,"Left-Wing",1921,1990
"1555","Georgia",1972,0.15,-2.06182222222222,0.112,"Left-Wing",1921,1990
"1556","Georgia",1973,0.161,-2.05842222222222,0.114,"Left-Wing",1921,1990
"1557","Georgia",1958,0.156,-1.96062222222222,0.109,"Left-Wing",1921,1990
"1558","Georgia",1957,0.152,-1.96088888888889,0.105,"Left-Wing",1921,1990
"1559","Georgia",1930,0.027,-1.59655555555556,0.111,"Left-Wing",1921,1990
"1560","Georgia",1918,0.239,-0.826211111111111,0.13,"Left-Wing",1921,1990
"1561","Georgia",2013,0.853,-0.0160333333333333,0.637,"Left-Wing",1921,1990
"1562","Georgia",2014,0.858,-0.0473888888888889,0.691,"Left-Wing",1921,1990
"1563","Georgia",1979,0.148,-2.06206666666667,0.107,"Left-Wing",1921,1990
"1564","Georgia",1980,0.158,-2.06173333333333,0.108,"Left-Wing",1921,1990
"1565","Georgia",2017,0.886,-0.0242777777777778,0.668,"Left-Wing",1921,1990
"1566","Georgia",2018,0.877,-0.0156666666666667,0.676,"Left-Wing",1921,1990
"1567","Georgia",2017,0.886,-0.0242777777777778,0.668,"Left-Wing",1921,1990
"1568","Georgia",1926,0.035,-1.57811111111111,0.114,"Left-Wing",1921,1990
"1569","Georgia",1927,0.039,-1.59268888888889,0.114,"Left-Wing",1921,1990
"1570","Georgia",1928,0.026,-1.54962222222222,0.113,"Left-Wing",1921,1990
"1571","Georgia",2008,0.779,-0.189122222222222,0.528,"Left-Wing",1921,1990
"1572","Georgia",1916,0.294,0.0507777777777778,0.113,"Left-Wing",1921,1990
"1573","Georgia",1931,0.025,-1.59593333333333,0.117,"Left-Wing",1921,1990
"1574","Georgia",1999,0.65,-0.0981555555555556,0.423,"Left-Wing",1921,1990
"1575","Georgia",2000,0.666,-0.142344444444444,0.398,"Left-Wing",1921,1990
"1576","Georgia",2001,0.666,-0.1177,0.4,"Left-Wing",1921,1990
"1577","Georgia",1997,0.671,-0.1018,0.37,"Left-Wing",1921,1990
"1578","Georgia",1998,0.661,-0.101511111111111,0.424,"Left-Wing",1921,1990
"1579","Georgia",1999,0.65,-0.0981555555555556,0.423,"Left-Wing",1921,1990
"1580","Georgia",2001,0.666,-0.1177,0.4,"Left-Wing",1921,1990
"1581","Georgia",2002,0.669,-0.124255555555556,0.401,"Left-Wing",1921,1990
"1582","Georgia",2003,0.632,-0.143866666666667,0.401,"Left-Wing",1921,1990
"1583","Georgia",2007,0.789,-0.185855555555556,0.577,"Left-Wing",1921,1990
"1584","Georgia",1985,0.184,-1.99537777777778,0.113,"Left-Wing",1921,1990
"1585","Georgia",2009,0.742,-0.223888888888889,0.557,"Left-Wing",1921,1990
"1586","Georgia",1998,0.661,-0.101511111111111,0.424,"Left-Wing",1921,1990
"1587","Georgia",2011,0.777,-0.296388888888889,0.544,"Left-Wing",1921,1990
"1588","Georgia",2012,0.767,-0.264877777777778,0.569,"Left-Wing",1921,1990
"1589","Georgia",2009,0.742,-0.223888888888889,0.557,"Left-Wing",1921,1990
"1590","Georgia",2015,0.888,-0.0494666666666666,0.715,"Left-Wing",1921,1990
"1591","Georgia",2016,0.899,-0.2093,0.713,"Left-Wing",1921,1990
"1592","Georgia",2013,0.853,-0.0160333333333333,0.637,"Left-Wing",1921,1990
"1593","Georgia",2014,0.858,-0.0473888888888889,0.691,"Left-Wing",1921,1990
"1594","Georgia",2015,0.888,-0.0494666666666666,0.715,"Left-Wing",1921,1990
"1595","Georgia",2016,0.899,-0.2093,0.713,"Left-Wing",1921,1990
"1596","Georgia",1984,0.154,-2.06122222222222,0.107,"Left-Wing",1921,1990
"1597","Georgia",1959,0.168,-1.9572,0.106,"Left-Wing",1921,1990
"1598","Georgia",1915,0.32,0.049,0.11,"Left-Wing",1921,1990
"1599","Georgia",2010,0.764,-0.301877777777778,0.559,"Left-Wing",1921,1990
"1600","Georgia",1914,0.352,0.0597111111111111,0.112,"Left-Wing",1921,1990
"1601","Georgia",1993,0.559,0.0431888888888889,0.373,"Left-Wing",1921,1990
"1602","Georgia",1994,0.586,0.0173333333333333,0.38,"Left-Wing",1921,1990
"1603","Georgia",1995,0.62,-0.00655555555555552,0.376,"Left-Wing",1921,1990
"1604","Georgia",1996,0.671,0.000422222222222235,0.381,"Left-Wing",1921,1990
"1605","Georgia",2012,0.767,-0.264877777777778,0.569,"Left-Wing",1921,1990
"1606","Georgia",1934,0.019,-1.61988888888889,0.117,"Left-Wing",1921,1990
"1607","Georgia",1935,0.016,-1.61988888888889,0.117,"Left-Wing",1921,1990
"1608","Georgia",1936,0.014,-1.6206,0.117,"Left-Wing",1921,1990
"1609","Georgia",1937,0.017,-1.61382222222222,0.121,"Left-Wing",1921,1990
"1610","Georgia",2018,0.877,-0.0156666666666667,0.676,"Left-Wing",1921,1990
"1611","Georgia",1939,0.015,-1.63477777777778,0.102,"Left-Wing",1921,1990
"1612","Georgia",1955,0.135,-1.83446666666667,0.104,"Left-Wing",1921,1990
"1613","Georgia",2005,0.795,-0.177011111111111,0.605,"Left-Wing",1921,1990
"1614","Georgia",2006,0.788,-0.1773,0.606,"Left-Wing",1921,1990
"1615","Georgia",2007,0.789,-0.185855555555556,0.577,"Left-Wing",1921,1990
"1616","Georgia",1932,0.022,-1.59497777777778,0.117,"Left-Wing",1921,1990
"1617","Georgia",2011,0.777,-0.296388888888889,0.544,"Left-Wing",1921,1990
"1618","Georgia",1991,0.43,-0.0926888888888889,0.321,"Left-Wing",1921,1990
"1619","Georgia",1992,0.565,-0.00777777777777775,0.243,"Left-Wing",1921,1990
"1620","Georgia",1993,0.559,0.0431888888888889,0.373,"Left-Wing",1921,1990
"1621","Georgia",1994,0.586,0.0173333333333333,0.38,"Left-Wing",1921,1990
"1622","Georgia",1951,0.015,-1.92717777777778,0.095,"Left-Wing",1921,1990
"1623","Georgia",1952,0.016,-1.92717777777778,0.095,"Left-Wing",1921,1990
"1624","Georgia",1953,0.017,-1.88786666666667,0.096,"Left-Wing",1921,1990
"1625","Georgia",2004,0.775,-0.137188888888889,0.526,"Left-Wing",1921,1990
"1626","Georgia",1986,0.262,-1.91831111111111,0.123,"Left-Wing",1921,1990
"1627","Georgia",1987,0.324,-1.67602222222222,0.152,"Left-Wing",1921,1990
"1628","Georgia",1988,0.293,-1.63917777777778,0.144,"Left-Wing",1921,1990
"1629","Georgia",1989,0.349,-1.49028888888889,0.171,"Left-Wing",1921,1990
"1630","Georgia",1990,0.429,0.0544888888888889,0.323,"Left-Wing",1921,1990
"1631","Georgia",1904,0.324,0.255811111111111,0.05,"Left-Wing",1921,1990
"1632","Georgia",1905,0.3,0.377244444444444,0.065,"Left-Wing",1921,1990
"1633","Georgia",1933,0.022,-1.59511111111111,0.117,"Left-Wing",1921,1990
"1634","Georgia",1907,0.315,0.0816,0.111,"Left-Wing",1921,1990
"1635","Georgia",1908,0.337,0.0937222222222222,0.113,"Left-Wing",1921,1990
"1636","Georgia",1909,0.305,0.0944555555555555,0.116,"Left-Wing",1921,1990
"1637","Georgia",1938,0.015,-1.62317777777778,0.102,"Left-Wing",1921,1990
"1638","Georgia",1954,0.121,-1.8392,0.1,"Left-Wing",1921,1990
"1639","Georgia",1997,0.671,-0.1018,0.37,"Left-Wing",1921,1990
"1640","Georgia",1992,0.565,-0.00777777777777775,0.243,"Left-Wing",1921,1990
"1641","Georgia",1901,0.309,0.245366666666667,0.046,"Left-Wing",1921,1990
"1642","Georgia",1902,0.291,0.245388888888889,0.051,"Left-Wing",1921,1990
"1643","Georgia",2008,0.779,-0.189122222222222,0.528,"Left-Wing",1921,1990
"1644","Georgia",1944,0.019,-1.6856,0.099,"Left-Wing",1921,1990
"1645","Georgia",1945,0.022,-1.66391111111111,0.099,"Left-Wing",1921,1990
"1646","Georgia",1906,0.325,0.200644444444444,0.116,"Left-Wing",1921,1990
"1647","Georgia",1947,0.021,-1.78997777777778,0.107,"Left-Wing",1921,1990
"1648","Georgia",1948,0.02,-1.81402222222222,0.106,"Left-Wing",1921,1990
"1649","Georgia",1949,0.017,-1.81493333333333,0.108,"Left-Wing",1921,1990
"1650","Georgia",1910,0.342,0.0929444444444444,0.114,"Left-Wing",1921,1990
"1651","Georgia",1995,0.62,-0.00655555555555552,0.376,"Left-Wing",1921,1990
"1652","Georgia",1940,0.014,-1.63257777777778,0.103,"Left-Wing",1921,1990
"1653","Georgia",1900,0.273,0.243255555555556,0.054,"Left-Wing",1921,1990
"1654","Georgia",1941,0.019,-1.68608888888889,0.099,"Left-Wing",1921,1990
"1655","Georgia",1942,0.02,-1.68457777777778,0.099,"Left-Wing",1921,1990
"1656","Georgia",1903,0.281,0.245122222222222,0.056,"Left-Wing",1921,1990
"1657","Georgia",1996,0.671,0.000422222222222235,0.381,"Left-Wing",1921,1990
"1658","Georgia",1913,0.333,0.0941666666666666,0.112,"Left-Wing",1921,1990
"1659","Georgia",1946,0.02,-1.78155555555556,0.101,"Left-Wing",1921,1990
"1660","Georgia",1943,0.019,-1.68591111111111,0.099,"Left-Wing",1921,1990
"1661","Georgia",1911,0.364,0.0927222222222222,0.119,"Left-Wing",1921,1990
"1662","Georgia",1950,0.019,-1.92715555555556,0.102,"Left-Wing",1921,1990
"1663","Georgia",1991,0.43,-0.0926888888888889,0.321,"Left-Wing",1921,1990
"1664","Georgia",1912,0.338,0.0941222222222222,0.106,"Left-Wing",1921,1990
"1665","Greece",1961,0.592,-0.5997,0.404,"Right-Wing",1967,1974
"1666","Greece",1962,0.57,-0.5997,0.436,"Right-Wing",1967,1974
"1667","Greece",1963,0.592,-0.5997,0.437,"Right-Wing",1967,1974
"1668","Greece",1965,0.597,-0.592433333333333,0.442,"Right-Wing",1967,1974
"1669","Greece",1966,0.584,-0.759966666666667,0.374,"Right-Wing",1967,1974
"1670","Greece",1967,0.433,-0.938488888888889,0.138,"Right-Wing",1967,1974
"1671","Greece",1960,0.591,-0.5021,0.398,"Right-Wing",1967,1974
"1672","Greece",1974,0.249,-0.385188888888889,0.119,"Right-Wing",1967,1974
"1673","Greece",1975,0.895,-0.636488888888889,0.742,"Right-Wing",1967,1974
"1674","Greece",1964,0.597,-0.592433333333333,0.442,"Right-Wing",1967,1974
"1675","Greece",1977,0.917,-0.335644444444445,0.844,"Right-Wing",1967,1974
"1676","Greece",1978,0.917,-0.335644444444445,0.836,"Right-Wing",1967,1974
"1677","Greece",1979,0.917,-0.335644444444445,0.836,"Right-Wing",1967,1974
"1678","Greece",1976,0.902,-0.380577777777778,0.838,"Right-Wing",1967,1974
"1679","Greece",1968,0.195,-0.694744444444444,0.073,"Right-Wing",1967,1974
"1680","Greece",1969,0.197,-0.694744444444444,0.073,"Right-Wing",1967,1974
"1681","Greece",1970,0.197,-0.694744444444444,0.073,"Right-Wing",1967,1974
"1682","Greece",1980,0.909,-0.335733333333333,0.832,"Right-Wing",1967,1974
"1683","Greece",1959,0.583,-0.501922222222222,0.393,"Right-Wing",1967,1974
"1684","Greece",1973,0.197,-0.694744444444444,0.073,"Right-Wing",1967,1974
"1685","Greece",1987,0.914,-0.270155555555556,0.864,"Right-Wing",1967,1974
"1686","Greece",1988,0.914,-0.234555555555556,0.864,"Right-Wing",1967,1974
"1687","Greece",1989,0.914,-0.321555555555556,0.873,"Right-Wing",1967,1974
"1688","Greece",1990,0.918,-0.314377777777778,0.87,"Right-Wing",1967,1974
"1689","Greece",1991,0.918,-0.360777777777778,0.87,"Right-Wing",1967,1974
"1690","Greece",1992,0.95,-0.360777777777778,0.879,"Right-Wing",1967,1974
"1691","Greece",1993,0.948,-0.356622222222222,0.884,"Right-Wing",1967,1974
"1692","Greece",1994,0.948,-0.356622222222222,0.904,"Right-Wing",1967,1974
"1693","Greece",1995,0.951,-0.356622222222222,0.904,"Right-Wing",1967,1974
"1694","Greece",1996,0.951,-0.356622222222222,0.895,"Right-Wing",1967,1974
"1695","Greece",1971,0.197,-0.694744444444444,0.073,"Right-Wing",1967,1974
"1696","Greece",1972,0.197,-0.694744444444444,0.073,"Right-Wing",1967,1974
"1697","Greece",1999,0.951,-0.378822222222222,0.872,"Right-Wing",1967,1974
"1698","Greece",2000,0.946,-0.378822222222222,0.877,"Right-Wing",1967,1974
"1699","Greece",2002,0.946,-0.378822222222222,0.889,"Right-Wing",1967,1974
"1700","Greece",2003,0.948,-0.3768,0.886,"Right-Wing",1967,1974
"1701","Greece",2004,0.948,-0.3768,0.89,"Right-Wing",1967,1974
"1702","Greece",2005,0.948,-0.3768,0.891,"Right-Wing",1967,1974
"1703","Greece",2006,0.945,-0.387688888888889,0.897,"Right-Wing",1967,1974
"1704","Greece",2007,0.944,-0.372377777777778,0.89,"Right-Wing",1967,1974
"1705","Greece",2010,0.942,-0.429266666666667,0.878,"Right-Wing",1967,1974
"1706","Greece",2011,0.943,-0.437177777777778,0.881,"Right-Wing",1967,1974
"1707","Greece",2012,0.938,-0.329244444444445,0.852,"Right-Wing",1967,1974
"1708","Greece",1997,0.951,-0.378822222222222,0.872,"Right-Wing",1967,1974
"1709","Greece",1998,0.951,-0.378822222222222,0.872,"Right-Wing",1967,1974
"1710","Greece",2015,0.934,-0.479311111111111,0.867,"Right-Wing",1967,1974
"1711","Greece",2016,0.947,-0.490911111111111,0.855,"Right-Wing",1967,1974
"1712","Greece",2017,0.938,-0.473733333333333,0.833,"Right-Wing",1967,1974
"1713","Greece",2018,0.902,-0.5686,0.831,"Right-Wing",1967,1974
"1714","Greece",1935,0.526,-0.106555555555556,0.307,"Right-Wing",1967,1974
"1715","Greece",1936,0.458,-0.601866666666667,0.083,"Right-Wing",1967,1974
"1716","Greece",1937,0.235,-0.662866666666667,0.045,"Right-Wing",1967,1974
"1717","Greece",1938,0.235,-0.662866666666667,0.045,"Right-Wing",1967,1974
"1718","Greece",1939,0.235,-0.632066666666667,0.045,"Right-Wing",1967,1974
"1719","Greece",1981,0.919,-0.301244444444445,0.838,"Right-Wing",1967,1974
"1720","Greece",1982,0.911,-0.342288888888889,0.846,"Right-Wing",1967,1974
"1721","Greece",2013,0.946,-0.475288888888889,0.826,"Right-Wing",1967,1974
"1722","Greece",2014,0.941,-0.475133333333333,0.833,"Right-Wing",1967,1974
"1723","Greece",1985,0.914,-0.281355555555556,0.869,"Right-Wing",1967,1974
"1724","Greece",1986,0.914,-0.281355555555556,0.869,"Right-Wing",1967,1974
"1725","Greece",1905,0.553,0.116855555555556,0.39,"Right-Wing",1967,1974
"1726","Greece",1906,0.553,0.116855555555556,0.395,"Right-Wing",1967,1974
"1727","Greece",1907,0.553,0.0773222222222222,0.396,"Right-Wing",1967,1974
"1728","Greece",1908,0.553,0.0773222222222222,0.396,"Right-Wing",1967,1974
"1729","Greece",1909,0.544,0.0575888888888889,0.392,"Right-Wing",1967,1974
"1730","Greece",1910,0.594,0.0626888888888889,0.382,"Right-Wing",1967,1974
"1731","Greece",1911,0.574,0.0614888888888889,0.378,"Right-Wing",1967,1974
"1732","Greece",1912,0.592,0.0524888888888889,0.381,"Right-Wing",1967,1974
"1733","Greece",1913,0.592,0.0524888888888889,0.382,"Right-Wing",1967,1974
"1734","Greece",1914,0.592,0.0524888888888889,0.382,"Right-Wing",1967,1974
"1735","Greece",1915,0.536,0.117488888888889,0.364,"Right-Wing",1967,1974
"1736","Greece",1916,0.567,0.114266666666667,0.351,"Right-Wing",1967,1974
"1737","Greece",1917,0.576,0.0795111111111111,0.355,"Right-Wing",1967,1974
"1738","Greece",1918,0.576,0.0795111111111111,0.355,"Right-Wing",1967,1974
"1739","Greece",1919,0.576,0.0579111111111111,0.353,"Right-Wing",1967,1974
"1740","Greece",1920,0.582,0.0457555555555556,0.361,"Right-Wing",1967,1974
"1741","Greece",1921,0.545,0.0389111111111111,0.364,"Right-Wing",1967,1974
"1742","Greece",1922,0.528,0.0402444444444444,0.344,"Right-Wing",1967,1974
"1743","Greece",1923,0.578,0.0375333333333333,0.263,"Right-Wing",1967,1974
"1744","Greece",1924,0.508,0.0313333333333333,0.394,"Right-Wing",1967,1974
"1745","Greece",1925,0.494,0.259666666666667,0.342,"Right-Wing",1967,1974
"1746","Greece",1926,0.499,0.259666666666667,0.301,"Right-Wing",1967,1974
"1747","Greece",1927,0.519,-0.0486,0.375,"Right-Wing",1967,1974
"1748","Greece",1928,0.549,-0.0449111111111111,0.398,"Right-Wing",1967,1974
"1749","Greece",1929,0.584,-0.0429111111111111,0.382,"Right-Wing",1967,1974
"1750","Greece",1930,0.583,-0.0412,0.387,"Right-Wing",1967,1974
"1751","Greece",1931,0.583,-0.0412,0.387,"Right-Wing",1967,1974
"1752","Greece",1932,0.583,-0.0412,0.394,"Right-Wing",1967,1974
"1753","Greece",1934,0.539,-0.0655555555555556,0.392,"Right-Wing",1967,1974
"1754","Greece",1933,0.542,-0.0655555555555556,0.392,"Right-Wing",1967,1974
"1755","Greece",1949,0.326,-0.6387,0.286,"Right-Wing",1967,1974
"1756","Greece",1950,0.521,-0.561388888888889,0.326,"Right-Wing",1967,1974
"1757","Greece",1951,0.535,-0.553033333333333,0.33,"Right-Wing",1967,1974
"1758","Greece",1952,0.546,-0.528722222222222,0.334,"Right-Wing",1967,1974
"1759","Greece",1940,0.178,-0.669622222222222,0.043,"Right-Wing",1967,1974
"1760","Greece",1941,0.167,-0.659866666666667,0.045,"Right-Wing",1967,1974
"1761","Greece",1983,0.914,-0.3422,0.855,"Right-Wing",1967,1974
"1762","Greece",1984,0.918,-0.281288888888889,0.869,"Right-Wing",1967,1974
"1763","Greece",1944,0.163,-0.336533333333333,0.048,"Right-Wing",1967,1974
"1764","Greece",1945,0.319,-0.480522222222222,0.119,"Right-Wing",1967,1974
"1765","Greece",1946,0.308,-0.571922222222222,0.189,"Right-Wing",1967,1974
"1766","Greece",1947,0.319,-0.612566666666667,0.289,"Right-Wing",1967,1974
"1767","Greece",1948,0.315,-0.6387,0.286,"Right-Wing",1967,1974
"1768","Greece",1904,0.553,0.116855555555556,0.381,"Right-Wing",1967,1974
"1769","Greece",1954,0.563,-0.507011111111111,0.431,"Right-Wing",1967,1974
"1770","Greece",1955,0.564,-0.501922222222222,0.435,"Right-Wing",1967,1974
"1771","Greece",1956,0.549,-0.501922222222222,0.397,"Right-Wing",1967,1974
"1772","Greece",1953,0.602,-0.513344444444444,0.44,"Right-Wing",1967,1974
"1773","Greece",1958,0.583,-0.501922222222222,0.392,"Right-Wing",1967,1974
"1774","Greece",1901,0.553,0.116855555555556,0.397,"Right-Wing",1967,1974
"1775","Greece",1902,0.553,0.116855555555556,0.395,"Right-Wing",1967,1974
"1776","Greece",1957,0.559,-0.501922222222222,0.391,"Right-Wing",1967,1974
"1777","Greece",1943,0.163,-0.3598,0.045,"Right-Wing",1967,1974
"1778","Greece",2008,0.946,-0.367466666666667,0.873,"Right-Wing",1967,1974
"1779","Greece",2009,0.949,-0.4056,0.883,"Right-Wing",1967,1974
"1780","Greece",2001,0.946,-0.378822222222222,0.889,"Right-Wing",1967,1974
"1781","Greece",1903,0.553,0.116855555555556,0.381,"Right-Wing",1967,1974
"1782","Greece",1900,0.553,0.116855555555556,0.397,"Right-Wing",1967,1974
"1783","Greece",1942,0.17,-0.3598,0.045,"Right-Wing",1967,1974
"1784","Hungary",1948,0.24,-0.0974111111111111,0.188,"Left-Wing",1949,1990
"1785","Hungary",1949,0.084,-0.509044444444444,0.159,"Left-Wing",1949,1990
"1786","Hungary",1950,0.047,-0.707022222222222,0.121,"Left-Wing",1949,1990
"1787","Hungary",1943,0.314,0.246566666666667,0.278,"Left-Wing",1949,1990
"1788","Hungary",1940,0.414,0.322822222222222,0.312,"Left-Wing",1949,1990
"1789","Hungary",1941,0.364,0.259122222222222,0.28,"Left-Wing",1949,1990
"1790","Hungary",1947,0.372,-0.151611111111111,0.22,"Left-Wing",1949,1990
"1791","Hungary",1944,0.23,0.0639666666666667,0.233,"Left-Wing",1949,1990
"1792","Hungary",1935,0.504,0.264488888888889,0.317,"Left-Wing",1949,1990
"1793","Hungary",1946,0.372,-0.110777777777778,0.23,"Left-Wing",1949,1990
"1794","Hungary",1951,0.047,-0.707022222222222,0.121,"Left-Wing",1949,1990
"1795","Hungary",1934,0.493,0.322488888888889,0.307,"Left-Wing",1949,1990
"1796","Hungary",1939,0.485,0.278666666666667,0.324,"Left-Wing",1949,1990
"1797","Hungary",1936,0.534,0.264488888888889,0.32,"Left-Wing",1949,1990
"1798","Hungary",1942,0.319,0.255211111111111,0.288,"Left-Wing",1949,1990
"1799","Hungary",1929,0.516,0.260822222222222,0.339,"Left-Wing",1949,1990
"1800","Hungary",1930,0.531,0.249022222222222,0.318,"Left-Wing",1949,1990
"1801","Hungary",1980,0.323,-1.00963333333333,0.142,"Left-Wing",1949,1990
"1802","Hungary",1932,0.537,0.257844444444444,0.332,"Left-Wing",1949,1990
"1803","Hungary",1933,0.493,0.260488888888889,0.307,"Left-Wing",1949,1990
"1804","Hungary",1987,0.355,-0.878655555555556,0.152,"Left-Wing",1949,1990
"1805","Hungary",1988,0.402,-0.657811111111111,0.181,"Left-Wing",1949,1990
"1806","Hungary",1989,0.606,-0.322633333333333,0.223,"Left-Wing",1949,1990
